fdc_id,food_name,food_group,calcium_mg,carbohydrate_g,cholesterol_mg,choline_mg,copper_mg,energy_kcal,saturated_fat_g,trans_fat_g,fiber_g,fluoride_mg,folate_mg,iron_mg,magnesium_mg,manganese_mg,vitamin_b3_niacin_mg,vitamin_b5_pantothenic_acid_mg,phosphorus_mg,potassium_mg,protein_g,vitamin_b2_riboflavin_mg,selenium_mg,sodium_mg,sugar_g,vitamin_b1_thiamin_mg,fat_g,vitamin_a_rae_mg,vitamin_b12_mg,vitamin_b6_mg,vitamin_c_mg,vitamin_d_mg,vitamin_e_mg,vitamin_k_mg,water_g,zinc_mg,consumption_label,cuisine_label,suitable_for_cvd_cholesterol,food_name_original
171242,Gruyere Cheese,Dairy and Egg Products,1011.0,0.36,110.0,15.4,0.032,413.0,18.913,0.0,0.0,0.0,0.01,0.17,36.0,0.017,0.106,0.562,605.0,81.0,29.81,0.279,0.0145,714.0,0.36,0.06,32.34,0.271,0.0016,0.081,0.0,0.0006,0.28,0.0027,33.19,3.9,Side Dish,Western,True,"Cheese, gruyere"
171243,Limburger Cheese,Dairy and Egg Products,497.0,0.49,90.0,15.4,0.021,327.0,16.746,0.0,0.0,0.0,0.058,0.13,21.0,0.038,0.158,1.177,393.0,128.0,20.05,0.503,0.0145,800.0,0.49,0.08,27.25,0.34,0.00104,0.086,0.0,0.0005,0.23,0.0023,48.42,2.1,Side Dish,Western,True,"Cheese, limburger"
171244,Low-Moisture Mozzarella Cheese,Dairy and Egg Products,697.0,5.58,64.0,14.2,0.033,295.0,11.295,0.72,0.0,0.0,0.027,0.22,27.0,0.039,0.111,0.429,548.0,188.0,23.75,0.353,0.0276,666.0,1.9,0.024,19.78,0.227,0.00168,0.1,0.0,0.0004,0.5,0.0013,47.07,3.62,Side Dish,Western,False,"Cheese, mozzarella, low moisture, part-skim"
171245,Muenster Cheese,Dairy and Egg Products,717.0,1.12,96.0,15.4,0.031,368.0,19.113,0.0,0.0,0.0,0.012,0.41,27.0,0.008,0.103,0.19,468.0,134.0,23.41,0.32,0.0145,628.0,1.12,0.013,30.04,0.298,0.00147,0.056,0.0,0.0006,0.26,0.0025,41.77,2.81,Side Dish,Western,True,"Cheese, muenster"
171246,Neufchatel Cheese,Dairy and Egg Products,117.0,3.59,74.0,0.0,0.027,253.0,12.79,0.0,0.0,0.0,0.014,0.13,10.0,0.011,0.21,0.575,138.0,152.0,9.15,0.155,0.003,334.0,3.19,0.022,22.78,0.241,0.0003,0.041,0.0,0.0,0.4,0.0017,63.11,0.82,Side Dish,Western,True,"Cheese, neufchatel"
171247,Grated Parmesan Cheese,Dairy and Egg Products,853.0,13.91,86.0,14.1,0.04,420.0,15.371,0.876,0.0,0.0,0.006,0.49,34.0,0.071,0.08,0.45,627.0,180.0,28.42,0.358,0.0344,1804.0,0.07,0.026,27.84,0.262,0.0014,0.081,0.0,0.0005,0.53,0.0017,22.65,4.2,Side Dish,Western,False,"Cheese, parmesan, grated"
171248,Part Skim Ricotta Cheese,Dairy and Egg Products,272.0,5.14,31.0,16.3,0.034,138.0,4.927,0.0,0.0,0.0,0.013,0.44,15.0,0.01,0.078,0.242,183.0,125.0,11.39,0.185,0.0167,99.0,0.31,0.021,7.91,0.107,0.00029,0.02,0.0,0.0001,0.07,0.0007,74.41,1.34,Side Dish,Western,True,"Cheese, ricotta, part skim milk"
171249,Romano Cheese,Dairy and Egg Products,1064.0,3.63,104.0,15.4,0.03,387.0,17.115,0.0,0.0,0.0,0.007,0.77,41.0,0.02,0.077,0.424,760.0,86.0,31.8,0.37,0.0145,1433.0,0.73,0.037,26.94,0.096,0.00112,0.085,0.0,0.0005,0.23,0.0022,30.91,2.58,Side Dish,Western,True,"Cheese, romano"
171250,Roquefort Cheese,Dairy and Egg Products,662.0,2.0,90.0,0.0,0.034,369.0,19.263,0.0,0.0,0.0,0.049,0.56,30.0,0.03,0.734,1.731,392.0,91.0,21.54,0.586,0.0145,1809.0,0.0,0.04,30.64,0.294,0.00064,0.124,0.0,0.0,0.0,0.0,39.38,2.08,Side Dish,Western,True,"Cheese, roquefort"
171251,Swiss Cheese,Dairy and Egg Products,890.0,1.44,93.0,13.8,0.047,393.0,18.227,0.987,0.0,0.0,0.01,0.13,33.0,0.026,0.064,0.353,574.0,72.0,26.96,0.302,0.03,187.0,0.0,0.011,30.99,0.288,0.00306,0.071,0.0,0.0,0.6,0.0014,37.63,4.37,Side Dish,Western,False,"Cheese, swiss"
171252,Fortified American Cheese,Dairy and Egg Products,682.0,8.56,98.0,36.2,0.034,330.0,15.057,0.917,0.0,0.035,0.007,0.26,27.0,0.025,0.155,0.855,438.0,255.0,16.86,0.36,0.0196,1284.0,5.59,0.035,25.63,0.201,0.00133,0.102,0.0,0.0025,0.63,0.0034,44.0,2.31,Side Dish,Western,False,"Cheese food, pasteurized process, American, vitamin D fortified"
171253,Swiss Cheese Food,Dairy and Egg Products,723.0,4.5,82.0,0.0,0.03,323.0,15.487,0.0,0.0,0.0,0.006,0.6,28.0,0.01,0.104,0.5,526.0,284.0,21.92,0.4,0.0161,1552.0,0.0,0.014,24.14,0.237,0.0023,0.035,0.0,0.0,0.0,0.0,43.67,3.55,Side Dish,Western,True,"Cheese food, pasteurized process, swiss"
171254,American Cheese Spread,Dairy and Egg Products,562.0,8.73,55.0,36.2,0.033,290.0,13.327,0.0,0.0,0.035,0.007,0.33,29.0,0.02,0.131,0.686,875.0,242.0,16.41,0.431,0.0113,1625.0,7.32,0.048,21.23,0.173,0.0004,0.117,0.0,0.0004,0.19,0.0018,47.65,2.59,Side Dish,Western,True,"Cheese spread, pasteurized process, American"
171255,Half and Half Cream,Dairy and Egg Products,107.0,4.3,35.0,18.7,0.009,131.0,7.032,0.464,0.0,0.003,0.003,0.05,10.0,0.005,0.109,0.539,95.0,132.0,3.13,0.194,0.0032,61.0,4.13,0.03,11.5,0.097,0.00019,0.05,0.9,0.0,0.25,0.0013,80.57,0.39,Side Dish,Western,True,"Cream, fluid, half and half"
171256,Reduced Fat Sour Cream,Dairy and Egg Products,104.0,4.26,39.0,19.2,0.016,135.0,7.47,0.0,0.0,0.0,0.011,0.07,10.0,0.003,0.067,0.363,95.0,129.0,2.94,0.149,0.0021,89.0,0.16,0.035,12.0,0.102,0.0003,0.016,0.9,0.0002,0.34,0.0006,80.14,0.5,Side Dish,Western,True,"Cream, sour, reduced fat, cultured"
171257,Sour Cream,Dairy and Egg Products,101.0,4.63,59.0,19.2,0.018,198.0,10.14,0.796,0.0,0.0,0.006,0.07,10.0,0.015,0.093,0.472,76.0,125.0,2.44,0.168,0.0037,31.0,3.41,0.02,19.35,0.124,0.00021,0.041,0.9,0.0,0.38,0.0015,73.07,0.33,Side Dish,Western,False,"Cream, sour, cultured"
171258,Eggnog,Dairy and Egg Products,130.0,8.05,59.0,52.2,0.013,88.0,2.591,0.0,0.0,0.0002,0.001,0.2,19.0,0.005,0.105,0.417,109.0,165.0,4.55,0.19,0.0042,54.0,8.05,0.034,4.19,0.059,0.00045,0.05,1.5,0.0012,0.21,0.0003,82.54,0.46,Snack,Western,True,Eggnog
171259,Sour Cream Dressing,Dairy and Egg Products,113.0,4.68,5.0,14.9,0.01,178.0,13.272,0.0,0.0,0.0,0.012,0.03,10.0,0.002,0.074,0.398,87.0,162.0,3.25,0.163,0.0023,48.0,4.68,0.038,16.57,0.003,0.00033,0.017,0.9,0.0,1.34,0.0040999999999999,74.79,0.37,Side Dish,Western,True,"Sour dressing, non-butterfat, cultured, filled cream-type"
171261,Liquid Cream Substitute,Dairy and Egg Products,9.0,11.38,0.0,0.0,0.0,136.0,1.937,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,64.0,191.0,1.0,0.0,0.0011,67.0,11.38,0.0,9.97,0.001,0.0,0.0,0.0,0.0,0.81,0.0025,77.27,0.02,Side Dish,Western,True,"Cream substitute, liquid, with hydrogenated vegetable oil and soy protein"
171262,Liquid Cream Substitute,Dairy and Egg Products,9.0,11.38,0.0,0.0,0.025,136.0,9.304,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.0,64.0,191.0,1.0,0.0,0.0011,79.0,0.0,0.0,9.97,0.004,0.0,0.0,0.0,0.0,0.0,0.0,77.27,0.02,Side Dish,Western,True,"Cream substitute, liquid, with lauric acid oil and sodium caseinate"
171264,Fluid Milk Substitute,Dairy and Egg Products,33.0,6.16,0.0,0.0,0.051,61.0,3.037,0.0,0.0,0.0,0.0,0.39,6.0,0.097,0.0,0.0,74.0,114.0,1.75,0.088,0.0019,78.0,0.0,0.012,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.18,1.18,Drink,Western,True,"Milk substitutes, fluid, with lauric acid oil"
171265,Whole Milk with Vitamin D,Dairy and Egg Products,113.0,4.8,10.0,14.3,0.025,61.0,1.865,0.0,0.0,0.0,0.005,0.03,10.0,0.004,0.089,0.373,84.0,132.0,3.15,0.169,0.0037,43.0,5.05,0.046,3.25,0.046,0.00045,0.036,0.0,0.0013,0.07,0.0003,88.13,0.37,Drink,Western,True,"Milk, whole, 3.25% milkfat, with added vitamin D"
171266,Whole Milk,Dairy and Egg Products,119.0,4.65,14.0,0.0,0.01,64.0,2.278,0.0,0.0,0.0,0.005,0.05,13.0,0.004,0.084,0.313,93.0,151.0,3.28,0.161,0.002,49.0,0.0,0.038,3.66,0.033,0.0003599999999999,0.042,1.5,0.0,0.0,0.0,87.69,0.38,Drink,Western,True,"Milk, producer, fluid, 3.7% milkfat"
171267,2% Milk,Dairy and Egg Products,120.0,4.8,8.0,16.4,0.006,50.0,1.257,0.085,0.0,0.0034,0.005,0.02,11.0,0.014,0.092,0.356,92.0,140.0,3.3,0.185,0.0025,47.0,5.06,0.039,1.98,0.055,0.00053,0.038,0.2,0.0012,0.03,0.0002,89.21,0.48,Drink,Western,True,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
171268,Lowfat Milk,Dairy and Egg Products,142.0,5.52,4.0,0.0,0.01,48.0,0.728,0.0,0.0,0.0,0.006,0.06,16.0,0.002,0.1,0.373,111.0,180.0,3.93,0.192,0.0025,58.0,0.0,0.045,1.17,0.061,0.00043,0.05,1.2,0.001,0.0,0.0,88.74,0.45,Drink,Western,True,"Milk, lowfat, fluid, 1% milkfat, protein fortified, with added vitamin A and vitamin D"
171269,Nonfat Milk,Dairy and Egg Products,122.0,4.96,2.0,15.6,0.013,34.0,0.056,0.0,0.0,0.0031,0.005,0.03,11.0,0.003,0.094,0.357,101.0,156.0,3.37,0.182,0.0031,42.0,5.09,0.045,0.08,0.061,0.0005,0.037,0.0,0.0012,0.01,0.0,90.84,0.42,Drink,Western,True,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
171270,Nonfat Milk,Dairy and Egg Products,129.0,5.02,2.0,16.0,0.011,37.0,0.162,0.0,0.0,0.0,0.005,0.05,15.0,0.002,0.091,0.339,104.0,171.0,3.57,0.175,0.0022,53.0,5.02,0.041,0.25,0.064,0.00039,0.046,1.0,0.0012,0.01,0.0,90.38,0.41,Drink,Western,True,"Milk, nonfat, fluid, with added nonfat milk solids, vitamin A and vitamin D (fat free or skim)"
171271,Fortified Nonfat Milk,Dairy and Egg Products,143.0,5.56,2.0,0.0,0.011,41.0,0.162,0.0,0.0,0.0,0.006,0.06,16.0,0.002,0.101,0.376,112.0,182.0,3.96,0.194,0.0024,59.0,0.0,0.045,0.25,0.061,0.00043,0.05,1.1,0.001,0.0,0.0,89.36,0.45,Drink,Western,True,"Milk, nonfat, fluid, protein fortified, with added vitamin A and vitamin D (fat free and skim)"
171272,Instant Nonfat Dry Milk,Dairy and Egg Products,1231.0,52.19,18.0,167.8,0.041,358.0,0.467,0.0,0.0,0.0,0.05,0.31,117.0,0.02,0.891,3.235,985.0,1705.0,35.1,1.744,0.0273,549.0,52.19,0.413,0.72,0.709,0.00399,0.345,5.6,0.011,0.01,0.0,3.96,4.41,Drink,Western,True,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D"
171274,Dried Buttermilk,Dairy and Egg Products,1184.0,49.0,69.0,118.7,0.111,387.0,3.598,0.0,0.0,0.0,0.047,0.3,110.0,0.023,0.876,3.17,933.0,1592.0,34.3,1.579,0.0203,517.0,49.0,0.392,5.78,0.049,0.00382,0.338,5.7,0.0005,0.1,0.0004,2.97,4.02,Side Dish,Western,True,"Milk, buttermilk, dried"
171275,Sweetened Condensed Milk,Dairy and Egg Products,284.0,54.4,34.0,89.1,0.015,321.0,5.486,0.0,0.0,0.0,0.011,0.19,26.0,0.006,0.21,0.75,253.0,371.0,7.91,0.416,0.0148,127.0,54.4,0.09,8.7,0.074,0.00044,0.051,2.6,0.0002,0.16,0.0006,27.16,0.94,Snack,Western,True,"Milk, canned, condensed, sweetened"
171276,Evaporated Milk,Dairy and Egg Products,261.0,10.04,29.0,31.8,0.016,134.0,4.591,0.0,0.0,0.0085,0.008,0.19,24.0,0.006,0.194,0.638,203.0,303.0,6.81,0.316,0.0023,106.0,10.04,0.047,7.56,0.065,0.00016,0.05,1.9,0.002,0.14,0.0005,74.04,0.77,Snack,Western,True,"Milk, canned, evaporated, with added vitamin D and without added vitamin A"
171277,Homemade Hot Chocolate,Dairy and Egg Products,114.0,10.74,8.0,15.6,0.103,77.0,1.431,0.078,1.0,0.0031,0.005,0.42,23.0,0.013,0.133,0.328,105.0,197.0,3.52,0.182,0.0027,44.0,9.66,0.039,2.34,0.051,0.00049,0.04,0.2,0.0011,0.03,0.0002,82.45,0.63,Drink,Western,True,"Milk, chocolate beverage, hot cocoa, homemade"
171278,Goat Milk with Vitamin D,Dairy and Egg Products,134.0,4.45,11.0,16.0,0.046,69.0,2.667,0.0,0.0,0.0,0.001,0.05,14.0,0.018,0.277,0.31,111.0,204.0,3.56,0.138,0.0014,50.0,4.45,0.048,4.14,0.057,7.000000000000001e-05,0.046,1.3,0.0013,0.07,0.0003,87.03,0.3,Drink,Western,True,"Milk, goat, fluid, with added vitamin D"
171279,Human Milk,Dairy and Egg Products,32.0,6.89,14.0,16.0,0.052,70.0,2.009,0.0,0.0,0.0,0.005,0.03,3.0,0.026,0.177,0.223,14.0,51.0,1.03,0.036,0.0018,17.0,6.89,0.014,4.38,0.061,5e-05,0.011,5.0,0.0001,0.08,0.0003,87.5,0.17,Drink,Western,True,"Milk, human, mature, fluid"
171280,Indian Buffalo Milk,Dairy and Egg Products,169.0,5.18,19.0,0.0,0.046,97.0,4.597,0.0,0.0,0.0,0.006,0.12,31.0,0.018,0.091,0.192,117.0,178.0,3.75,0.135,0.0,52.0,0.0,0.052,6.89,0.053,0.0003599999999999,0.023,2.3,0.0,0.0,0.0,83.39,0.22,Drink,Western,True,"Milk, indian buffalo, fluid"
171281,Dried Whey,Dairy and Egg Products,2054.0,73.45,3.0,225.0,0.05,339.0,0.342,0.0,0.0,0.0,0.033,1.24,199.0,0.015,1.16,5.632,1349.0,2289.0,11.73,2.06,0.0273,968.0,73.45,0.622,0.54,0.017,0.0025,0.62,0.9,0.0,0.0,0.0,3.51,6.31,Snack,Generic,True,"Whey, acid, dried"
171282,Sweet Whey,Dairy and Egg Products,47.0,5.14,2.0,16.0,0.004,27.0,0.23,0.0,0.0,0.0,0.001,0.06,8.0,0.001,0.074,0.383,46.0,161.0,0.85,0.158,0.0019,54.0,5.14,0.036,0.36,0.003,0.00028,0.031,0.1,0.0,0.0,0.0,93.12,0.13,Drink,Western,True,"Whey, sweet, fluid"
171283,Sweet Whey Powder,Dairy and Egg Products,796.0,74.46,6.0,225.0,0.07,353.0,0.684,0.0,0.0,0.0,0.012,0.88,176.0,0.009,1.258,5.62,932.0,2080.0,12.93,2.208,0.0272,1079.0,74.46,0.519,1.07,0.008,0.00237,0.584,1.5,0.0,0.02,0.0001,3.19,1.97,Snack,Generic,True,"Whey, sweet, dried"
171284,Plain Whole Milk Yogurt,Dairy and Egg Products,121.0,4.66,13.0,15.2,0.009,61.0,2.096,0.0,0.0,0.012,0.007,0.05,12.0,0.004,0.075,0.389,95.0,155.0,3.47,0.142,0.0022,46.0,4.66,0.029,3.25,0.027,0.00037,0.032,0.5,0.0001,0.06,0.0002,87.9,0.59,Drink,Western,True,"Yogurt, plain, whole milk"
171285,Low Fat Fruit Yogurt,Dairy and Egg Products,152.0,19.05,4.0,14.0,0.08,102.0,0.697,0.0,0.0,0.009,0.009,0.07,15.0,0.065,0.095,0.489,119.0,195.0,4.37,0.178,0.0031,58.0,19.05,0.037,1.08,0.01,0.00047,0.04,0.7,0.0,0.02,0.0001,74.48,0.74,Snack,Western,True,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce"
171286,Low-Fat Fruit Yogurt,Dairy and Egg Products,169.0,18.6,6.0,0.0,0.08,105.0,0.909,0.0,0.0,0.009,0.01,0.07,16.0,0.065,0.105,0.544,133.0,216.0,4.86,0.198,0.0031,65.0,0.0,0.041,1.41,0.0,0.00052,0.045,0.7,0.0,0.0,0.0,74.1,0.82,Snack,Western,True,"Yogurt, fruit, low fat, 11g protein/8 oz"
171288,Mexican Cheese Blend,Dairy and Egg Products,659.0,0.13,95.0,15.7,0.025,384.0,16.07,0.0,0.0,0.0087,0.013,0.59,25.0,0.022,0.114,0.249,438.0,85.0,23.54,0.318,0.015,607.0,0.0,0.023,32.14,0.174,0.00123,0.061,0.0,0.0005,0.25,0.0025,40.48,3.01,Side Dish,Western,True,"Cheese, Mexican blend"
171289,American Cheese,Dairy and Egg Products,1375.0,8.85,78.0,35.8,0.027,307.0,12.931,0.817,0.0,0.0,0.018,0.95,34.0,0.061,0.17,0.463,768.0,295.0,16.09,0.425,0.0162,1279.0,6.24,0.04,23.06,0.27,0.00152,0.124,0.0,0.0065,0.84,0.0031,45.07,2.21,Side Dish,Western,False,"Cheese product, pasteurized process, American, vitamin D fortified"
171290,American Cheese,Dairy and Egg Products,1045.0,3.7,100.0,36.2,0.046,371.0,18.057,1.144,0.0,0.035,0.008,0.63,26.0,0.041,0.076,0.403,641.0,132.0,18.13,0.234,0.0202,1671.0,2.26,0.015,31.79,0.25,0.0015,0.054,0.0,0.0006,0.8,0.0026,39.61,2.49,Side Dish,Western,False,"Cheese, pasteurized process, American, without added vitamin D"
171291,American Cheese,Dairy and Egg Products,682.0,8.56,98.0,29.9,0.034,330.0,15.057,0.917,0.0,0.035,0.007,0.26,27.0,0.025,0.155,0.855,438.0,255.0,16.86,0.36,0.0196,1441.0,5.59,0.035,25.63,0.24,0.00133,0.102,0.0,0.0025,0.63,0.0026,44.0,2.31,Side Dish,Western,False,"Cheese food, pasteurized process, American, without added vitamin D"
171292,Reduced Fat Cheddar Cheese,Dairy and Egg Products,761.0,2.67,76.0,15.4,0.043,316.0,12.602,0.733,0.0,0.0,0.02,0.12,27.0,0.031,0.145,0.389,520.0,63.0,27.35,0.397,0.0358,628.0,0.26,0.021,20.41,0.145,0.00141,0.084,0.0,0.0003,0.48,0.0015,44.29,4.44,Side Dish,Western,False,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)"
171296,Vanilla Greek Yogurt,Dairy and Egg Products,106.0,8.09,0.0,0.0,0.019,71.0,0.178,0.007,0.3,0.0,0.0,0.05,11.0,0.008,0.217,0.39,126.0,130.0,9.07,0.233,0.0106,36.0,7.61,0.028,0.22,0.0,0.0007,0.053,0.0,0.0,0.0,0.0,82.03,0.49,Snack,Mediterranean,True,"Yogurt, Greek, nonfat, vanilla, CHOBANI"
171298,Nonfat Vanilla Greek Yogurt,Dairy and Egg Products,89.0,12.72,0.0,0.0,0.017,85.0,0.09,0.0,0.5,0.0,0.0,0.04,10.0,0.009,0.187,0.375,112.0,115.0,8.12,0.26,0.0081999999999999,32.0,11.4,0.033,0.14,0.0,0.00066,0.047,0.0,0.0009,0.0,0.0,78.5,0.4,Snack,Mediterranean,True,"Yogurt, Greek, nonfat, vanilla, DANNON OIKOS"
171302,Evaporated Milk,Dairy and Egg Products,267.0,15.74,0.0,16.6,0.016,107.0,1.204,0.0,0.0,0.0,0.008,0.19,24.0,0.006,0.194,0.638,203.0,303.0,6.67,0.316,0.0023,100.0,6.67,0.047,2.0,0.056,0.00016,0.05,16.0,0.004,0.18,0.0002,74.04,0.77,Snack,Western,True,"Milk, evaporated, 2% fat, with added vitamin A and vitamin D"
171304,Plain Greek Yogurt,Dairy and Egg Products,100.0,3.98,13.0,15.1,0.017,97.0,2.395,0.0,0.0,0.0,0.005,0.0,11.0,0.009,0.208,0.331,135.0,141.0,9.0,0.278,0.0097,35.0,4.0,0.023,5.0,0.002,0.00075,0.063,0.0,0.0,0.01,0.0,81.3,0.52,Drink,Mediterranean,True,"Yogurt, Greek, plain, whole milk"
171308,Low-Fat Half and Half,Dairy and Egg Products,133.0,3.33,17.0,18.7,0.009,72.0,3.276,0.0,0.0,0.0,0.003,0.0,10.0,0.0,0.109,0.0,95.0,132.0,3.33,0.194,0.0032,50.0,3.33,0.03,5.0,0.047,0.00019,0.05,0.0,0.0,0.12,0.0006,87.83,0.39,Side Dish,Western,True,"Cream, half and half, lowfat"
171402,Thousand Island Dressing,Fats and Oils,17.0,14.64,26.0,4.6,0.0,379.0,5.092,0.0,0.8,0.0,0.0,1.18,8.0,0.04,0.418,0.0,27.0,107.0,1.09,0.058,0.0015,962.0,15.18,1.445,35.06,0.014,0.0,0.0,0.0,0.0,4.0,0.0691,46.51,0.26,Side Dish,Western,True,"Salad dressing, thousand island, commercial, regular"
171403,Regular Mayonnaise,Fats and Oils,5.0,14.78,19.0,14.6,0.015,250.0,3.396,0.078,0.0,0.0,0.006,0.12,2.0,0.015,0.004,0.085,13.0,36.0,0.65,0.03,0.0004,653.0,10.02,0.01,21.6,0.005,4e-05,0.009,0.0,0.0,1.55,0.0422,61.22,0.07,Side Dish,Western,True,"Salad dressing, mayonnaise type, regular, with salt"
171404,Reduced Fat French Dressing,Fats and Oils,11.0,31.22,0.0,4.0,0.16,222.0,0.842,0.0,1.5,0.0181,0.002,0.73,8.0,0.11,0.467,0.0,16.0,107.0,0.58,0.052,0.0016,838.0,16.86,0.024,11.52,0.027,0.0,0.055,4.8,0.0,1.0,0.0178,54.28,0.2,Side Dish,Western,True,"Salad dressing, french dressing, reduced fat"
171405,Reduced Fat Italian Dressing,Fats and Oils,15.0,9.99,0.0,3.3,0.019,102.0,0.833,0.017,0.0,0.0,0.003,0.25,4.0,0.029,0.094,0.0,12.0,90.0,0.39,0.008,0.0016,891.0,9.16,0.012,6.68,0.001,0.0,0.055,0.0,0.0,4.28,0.0125,80.11,0.06,Side Dish,Mediterranean,True,"Salad dressing, italian dressing, commercial, reduced fat"
171406,Imitation Mayonnaise,Fats and Oils,0.0,16.0,24.0,14.6,0.01,232.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3,0.0,0.0016,497.0,6.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0422,62.7,0.11,Side Dish,Western,True,"Salad dressing, mayonnaise, imitation, soybean"
171407,Imitation Mayonnaise,Fats and Oils,72.0,11.1,43.0,0.0,0.01,97.0,2.8,0.0,0.0,0.0,0.003,0.5,7.0,0.001,0.054,0.194,57.0,97.0,2.1,0.097,0.0016,504.0,0.0,0.024,5.1,0.004,0.00023,0.021,0.3,0.0,0.4,0.0,79.6,0.25,Side Dish,Western,True,"Salad dressing, mayonnaise, imitation, milk cream"
171408,Imitation Mayonnaise,Fats and Oils,0.0,15.8,0.0,0.7,0.001,482.0,7.5,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0016,353.0,6.0,0.0,47.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0422,34.6,0.11,Side Dish,Western,True,"Salad dressing, mayonnaise, imitation, soybean without cholesterol"
171409,Pickle Sandwich Spread,Fats and Oils,14.0,22.4,76.0,14.6,0.01,389.0,5.1,0.0,0.4,0.0,0.006,0.2,2.0,0.0,0.01,0.0,26.0,35.0,0.9,0.02,0.0016,1000.0,15.18,0.01,34.0,0.022,0.00021,0.02,0.0,0.0001,4.0,0.0247,40.8,0.81,Side Dish,Western,True,"Sandwich spread, with chopped pickle, regular, unspecified oils"
171414,French Dressing,Fats and Oils,27.0,18.79,0.0,4.6,0.02,419.0,6.093,0.081,2.4,0.0,0.0,0.32,7.0,0.038,0.234,0.0,25.0,108.0,0.87,0.063,0.0,661.0,17.43,0.038,39.07,0.023,0.00014,0.043,0.0,0.0,5.0,0.1214,39.34,0.12,Side Dish,Western,True,"Salad dressing, french dressing, commercial, regular"
171415,Margarine Spread,Fats and Oils,6.0,1.52,0.0,12.4,0.009,349.0,8.656,0.079,0.0,0.0,0.001,0.04,1.0,0.005,0.004,0.03,7.0,51.0,0.23,0.003,0.0,584.0,0.0,0.003,37.98,1.348,6e-05,0.384,0.0,0.0175,13.45,0.0746,58.67,0.02,Side Dish,Western,True,"Margarine,spread, 35-39% fat, tub"
171416,Homemade French Dressing,Fats and Oils,6.0,3.4,0.0,0.0,0.0,631.0,12.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.13,0.0,3.0,24.0,0.1,0.02,0.0016,658.0,0.0,0.01,70.2,0.026,0.0,0.0,0.6,0.0,8.0,0.0,24.2,0.0,Side Dish,Western,True,"Salad dressing, french, home recipe"
171420,Fat-Free French Dressing,Fats and Oils,5.0,32.14,0.0,4.0,0.121,132.0,0.037,0.0,2.2,0.0,0.014,0.58,3.0,0.024,0.112,0.002,0.0,84.0,0.2,0.026,0.002,853.0,16.45,0.011,0.27,0.004,0.0,0.0,0.0,0.0,0.02,0.0001,65.04,0.1,Side Dish,Western,True,"Salad dressing, french dressing, fat-free"
171434,Vegetable Oil Spread,Fats and Oils,6.0,0.66,0.0,12.4,0.0,339.0,8.637,1.687,0.0,0.0,0.001,0.02,1.0,0.0,0.0,0.696,5.0,34.0,0.51,0.005,0.0,589.0,0.0,0.011,37.77,1.297,6e-05,0.0,0.1,0.0107,13.45,0.0746,59.55,0.02,Side Dish,Western,False,"Margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt, with added vitamin D"
171435,Regular Margarine,Fats and Oils,3.0,0.7,0.0,12.4,0.0,717.0,15.189,14.89,0.0,0.0,0.001,0.06,3.0,0.0,0.023,0.0,5.0,18.0,0.16,0.037,0.0,751.0,0.0,0.01,80.71,0.8190000000000001,0.0001,0.009,0.2,0.0107,9.0,0.093,16.52,0.0,Side Dish,Western,False,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D"
171436,Regular Margarine,Fats and Oils,3.0,0.75,0.0,12.4,0.0,713.0,14.224,5.827,0.0,0.0,0.001,0.0,1.0,0.0,0.0,0.085,5.0,17.0,0.22,0.0,0.0,657.0,0.0,0.0,80.17,0.8190000000000001,8e-05,0.0,0.1,0.0107,15.43,0.0917,17.07,0.0,Side Dish,Western,False,"Margarine, regular, 80% fat, composite, tub, with salt, with added vitamin D"
171437,Buttery Vegetable Spread,Fats and Oils,21.0,0.69,0.0,12.4,0.008,537.0,10.884,12.731,0.0,0.0,0.001,0.0,2.0,0.0,0.016,0.0,16.0,30.0,0.12,0.026,0.0,785.0,0.0,0.007,60.39,0.8190000000000001,7.000000000000001e-05,0.006,0.1,0.0107,5.0,0.1013,36.95,0.0,Side Dish,Western,False,"Margarine-like, vegetable oil spread, 60% fat, stick, with salt, with added vitamin D"
