fdc_id,food_name,food_group,calcium_mg,carbohydrate_g,cholesterol_mg,choline_mg,copper_mg,energy_kcal,saturated_fat_g,trans_fat_g,fiber_g,fluoride_mg,folate_mg,iron_mg,magnesium_mg,manganese_mg,vitamin_b3_niacin_mg,vitamin_b5_pantothenic_acid_mg,phosphorus_mg,potassium_mg,protein_g,vitamin_b2_riboflavin_mg,selenium_mg,sodium_mg,sugar_g,vitamin_b1_thiamin_mg,fat_g,vitamin_a_rae_mg,vitamin_b12_mg,vitamin_b6_mg,vitamin_c_mg,vitamin_d_mg,vitamin_e_mg,vitamin_k_mg,water_g,zinc_mg,consumption_label,cuisine_label,suitable_for_cvd_cholesterol,food_name_original,cuisine
170244,Cheese Puffs,Snacks,58.0,54.1,4.0,0.0,0.063,558.0,5.512,0.806,2.2,0.0,0.18,1.1,20.0,0.095,5.743,0.374,108.0,197.0,5.76,0.2,0.003,896.0,2.76,0.155,35.76,0.0,0.00048,0.064,0.0,0.0,5.12,0.0361,1.5,0.6,Snack,Generic,False,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor, unenriched",Generic
170245,Barbecue Corn Chips,Snacks,131.0,56.2,0.0,0.0,0.166,523.0,4.46,0.0,0.0,0.0,0.2,4.9,77.0,0.774,6.3,0.143,207.0,236.0,7.0,0.48,0.0067,763.0,0.0,0.42,32.7,0.031,0.0,0.23,1.7,0.0,0.0,0.0,1.2,1.06,Snack,Generic,True,"Snacks, corn-based, extruded, chips, barbecue-flavor, made with enriched masa flour",Generic
170246,Air-Popped Popcorn,Snacks,10.0,77.9,0.0,0.0,0.42,382.0,0.57,0.0,15.1,0.0,0.023,2.66,131.0,0.943,1.944,0.42,300.0,301.0,12.0,0.283,0.0099,4.0,0.0,0.203,4.2,0.001,0.0,0.245,0.0,0.0,0.0,0.0,4.1,3.44,Snack,Generic,True,"Snacks, popcorn, air-popped (Unsalted)",Generic
170247,Oil-Popped Popcorn,Snacks,10.0,57.2,0.0,0.0,0.221,500.0,4.89,0.0,10.0,0.0,0.017,2.78,108.0,0.879,1.55,0.305,250.0,225.0,9.0,0.136,0.0073,884.0,0.0,0.134,28.1,0.001,0.0,0.209,0.3,0.0,0.0,0.0,2.8,2.64,Snack,Generic,True,"Snacks, popcorn, oil-popped, white popcorn, salt added",Generic
170248,Plain Potato Chips,Snacks,24.0,52.9,0.0,0.0,0.306,536.0,5.43,0.0,4.8,0.0,0.045,1.63,67.0,0.44,3.827,0.402,165.0,1275.0,7.0,0.197,0.0081,594.0,0.0,0.167,34.6,0.0,0.0,0.66,31.1,0.0,0.0,0.0,1.9,1.09,Snack,Generic,True,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, salted",Generic
170249,Plain Hard Pretzels,Snacks,36.0,79.2,0.0,23.5,0.264,381.0,0.75,0.0,2.8,0.0,0.233,4.32,35.0,1.789,5.251,0.288,113.0,146.0,9.1,0.623,0.0058,250.0,2.21,0.461,3.5,0.0,0.0,0.116,0.0,0.0,0.35,0.0009,3.3,0.85,Snack,Generic,True,"Snacks, pretzels, hard, plain, made with enriched flour, unsalted",Western
170250,Plain Brown Rice Cakes,Snacks,11.0,81.5,0.0,31.6,0.445,387.0,0.57,0.0,4.2,0.0,0.021,1.49,131.0,3.73,7.806,1.0,360.0,290.0,8.2,0.165,0.0246,26.0,0.88,0.061,2.8,0.0,0.0,0.15,0.0,0.0,1.24,0.0019,5.8,3.0,Snack,Generic,True,"Snacks, rice cakes, brown rice, plain, unsalted",Generic
170251,Unsalted Brown Rice Cakes,Snacks,11.0,80.1,0.0,0.0,0.38,380.0,0.64,0.0,0.0,0.0,0.021,1.14,151.0,6.18,8.096,1.16,380.0,299.0,9.0,0.103,0.0163999999999999,4.0,0.0,0.056,3.5,0.0,0.0,0.13,0.0,0.0,0.0,0.0,5.9,2.5,Snack,Generic,True,"Snacks, rice cakes, brown rice, buckwheat, unsalted",Generic
170252,Unsalted Brown Rice Cakes,Snacks,21.0,80.1,0.0,0.0,0.427,387.0,0.56,0.0,0.0,0.0,0.02,1.96,137.0,5.22,6.602,1.002,370.0,294.0,8.5,0.184,0.02,4.0,0.0,0.067,3.5,0.0,0.0,0.137,0.0,0.0,0.0,0.0,6.3,2.53,Snack,Generic,True,"Snacks, rice cakes, brown rice, multigrain, unsalted",Generic
170253,Reduced Fat Potato Chips,Snacks,21.0,67.8,0.0,53.0,0.348,487.0,4.16,0.0,6.1,0.0,0.01,1.35,89.0,0.0,7.0,0.0,193.0,1744.0,7.1,0.27,0.0081,8.0,0.22,0.21,20.8,0.0,0.0,0.67,25.7,0.0,5.47,0.0133,1.0,1.01,Snack,Generic,True,"Potato chips, without salt, reduced fat",Generic
170254,Low Fat Tortilla Chips,Snacks,159.0,80.1,0.0,23.4,0.11,416.0,0.85,0.0,5.3,0.0,0.016,1.6,97.0,0.0,0.42,0.0,318.0,272.0,11.0,0.28,0.0157,15.0,0.85,0.22,5.7,0.004,0.0,0.18,0.2,0.0,3.53,0.0209,1.7,1.15,Snack,Generic,True,"Snacks, tortilla chips, low fat, unsalted",Generic
170256,Nacho Tortilla Chips,Snacks,147.0,62.3,3.0,0.0,0.177,511.0,4.9,0.0,5.3,0.0,0.13,3.7,82.0,0.408,4.0,0.29,244.0,216.0,7.8,0.35,0.013,708.0,0.0,0.4,25.6,0.024,5e-05,0.286,1.8,0.0,0.0,0.0,1.7,1.2,Snack,Generic,True,"Snacks, tortilla chips, nacho-flavor, made with enriched masa flour",Generic
170258,No Sugar Added Fudgsicles,Sweets,231.0,23.11,2.0,11.7,0.107,124.0,0.984,0.003,1.5,0.0,0.006,1.58,27.0,0.15,0.175,0.272,160.0,253.0,3.67,0.23,0.0017,96.0,5.1,0.07,1.87,0.0,7.000000000000001e-05,0.058,0.0,0.0,0.3,0.0001,69.93,0.55,Snack,Generic,True,"Frozen novelties, No Sugar Added, FUDGSICLE pops",Generic
170271,Dark Chocolate,Sweets,56.0,61.17,8.0,0.0,1.028,546.0,18.519,0.112,7.0,0.0,0.0,8.02,146.0,1.419,0.725,0.297,206.0,559.0,4.88,0.05,0.003,24.0,47.9,0.025,31.28,0.002,0.00023,0.042,0.0,0.0,0.54,0.0081,0.97,2.01,Snack,Generic,True,"Chocolate, dark, 45- 59% cacao solids",Generic
170272,Dark Chocolate,Sweets,62.0,52.42,6.0,0.0,1.248,579.0,22.031,0.079,8.0,0.0,0.0,6.32,176.0,1.325,0.838,0.3,260.0,567.0,6.12,0.049,0.0084,10.0,36.71,0.032,38.31,0.003,0.0001799999999999,0.034,0.0,0.0,0.59,0.0072,1.25,2.65,Snack,Generic,True,"Chocolate, dark, 60-69% cacao solids",Generic
170273,Dark Chocolate,Sweets,73.0,45.9,3.0,0.0,1.766,598.0,24.489,0.03,10.9,0.0,0.0,11.9,228.0,1.948,1.054,0.418,308.0,715.0,7.79,0.078,0.0068,20.0,23.99,0.034,42.63,0.002,0.00028,0.038,0.0,0.0,0.59,0.0073,1.37,3.31,Snack,Generic,True,"Chocolate, dark, 70-85% cacao solids",Generic
170274,Dark Chocolate Candies,Sweets,57.0,59.97,7.0,27.6,1.076,550.0,18.993,0.106,7.2,0.0,0.0,8.13,152.0,1.44,0.747,0.304,214.0,568.0,5.09,0.051,0.0035,23.0,46.14,0.026,32.2,0.002,0.00023,0.041,0.0,0.0,0.55,0.008,1.0,2.11,Snack,Generic,True,"Candies, chocolate, dark, NFS (45-59% cacao solids 90%; 60-69% cacao solids 5%; 70-85% cacao solids 5%)",Generic
170275,Peanut Butter Crispy Bar,Sweets,70.0,55.53,5.0,28.2,0.2,542.0,12.959,0.02,3.3,0.0,0.068,1.3,49.0,0.0,3.64,0.44,144.0,295.0,9.53,0.1,0.0007,264.0,40.33,0.13,31.34,0.015,0.00015,0.08,0.6,0.0,2.77,0.0059,1.6,0.99,Snack,Generic,True,"Candies, crispy bar with peanut butter filling",Generic
170277,Agave Syrup,Sweets,1.0,76.37,0.0,13.3,0.009,310.0,0.0,0.0,0.2,0.0,0.03,0.09,1.0,0.005,0.689,0.0,1.0,4.0,0.09,0.165,0.0017,4.0,68.03,0.122,0.45,0.008,0.0,0.234,17.0,0.0,0.98,0.0225,22.94,0.01,Side Dish,Generic,True,"Sweetener, syrup, agave",Generic
170278,Butterfinger Crisp Candies,Sweets,33.0,68.45,0.0,13.8,0.421,465.0,10.592,0.0,1.7,0.0,0.025,0.6,89.0,1.077,2.438,0.348,153.0,429.0,6.67,0.094,0.011,13.0,48.33,0.133,18.33,0.0,5e-05,0.146,0.1,0.0,1.31,0.0032,5.05,1.23,Snack,Generic,True,"Candies, NESTLE, BUTTERFINGER Crisp",Generic
170282,Coconut Bar,Sweets,43.0,55.87,0.0,10.0,0.36,481.0,25.54,0.0,6.4,0.0,0.022,0.77,27.0,1.238,0.445,0.247,93.0,294.0,2.13,0.021,0.0086,128.0,36.16,0.069,27.65,0.0,0.0,0.045,2.7,0.0,0.2,0.0001,13.26,1.02,Snack,Generic,True,"Candies, coconut bar, not chocolate covered",Generic
170283,Hulled Barley,Cereal Grains and Pasta,33.0,73.48,0.0,0.0,0.498,354.0,0.482,0.0,17.3,0.0,0.019,3.6,133.0,1.943,4.604,0.282,264.0,452.0,12.48,0.285,0.0377,12.0,0.8,0.646,2.3,0.001,0.0,0.318,0.0,0.0,0.57,0.0022,9.44,2.77,Main Course,Generic,True,"Barley, hulled",Generic
170287,Cooked Bulgur,Cereal Grains and Pasta,10.0,18.58,0.0,6.9,0.075,83.0,0.042,0.0,4.5,0.0,0.018,0.96,32.0,0.609,1.0,0.344,40.0,68.0,3.08,0.028,0.0006,5.0,0.1,0.057,0.24,0.0,0.0,0.083,0.0,0.0,0.01,0.0005,77.76,0.57,Main Course,Generic,True,"Bulgur, cooked",Generic
170291,Cheesy Nachos,Fast Foods,63.0,34.91,3.0,26.4,0.064,343.0,2.173,0.058,3.2,0.0,0.01,0.75,42.0,0.187,0.63,0.38,198.0,362.0,4.32,0.133,0.0086,313.0,2.17,0.123,21.5,0.005,7.000000000000001e-05,0.215,1.1,0.0,4.08,0.0193,37.4,0.86,Main Course,Generic,True,"Fast foods, nachos, with cheese",Western
170292,Cheesy Beef Nachos,Fast Foods,47.0,21.39,14.0,28.1,0.104,219.0,2.549,0.167,3.7,0.0,0.014,1.01,33.0,0.202,1.01,0.33,153.0,298.0,6.21,0.137,0.0081,348.0,1.63,0.073,12.48,0.042,0.00031,0.158,0.0,0.0001,1.75,0.0054,58.15,1.05,Main Course,Generic,True,"Fast foods, nachos, with cheese, beans, ground beef, and tomatoes",Western
170295,Chicken Fillet Sandwich with Pickles,Fast Foods,58.0,20.89,35.0,35.6,0.067,250.0,2.123,0.03,1.4,0.0,0.056,1.77,24.0,0.219,7.72,1.2,185.0,245.0,16.28,0.3,0.0198999999999999,753.0,3.64,0.23,11.19,0.003,0.00013,0.383,0.8,0.0001,2.41,0.0085,48.94,0.61,Main Course,Generic,True,"Fast foods, chicken fillet sandwich, plain with pickles",Western
170296,Fish Sandwich with Tartar Sauce,Fast Foods,37.0,26.69,35.0,28.9,0.075,257.0,1.949,0.08,1.0,0.0,0.066,1.5,25.0,0.264,2.15,0.37,116.0,206.0,10.29,0.14,0.018,602.0,3.53,0.21,12.45,0.006,0.00068,0.07,1.8,0.0002,0.55,0.0136,48.44,0.49,Main Course,Generic,True,"Fast foods, fish sandwich, with tartar sauce",Western
170297,Fish Sandwich with Tartar Sauce,Fast Foods,120.0,26.39,37.0,32.6,0.066,279.0,2.833,0.128,0.8,0.0,0.065,1.56,27.0,0.262,2.31,0.24,137.0,220.0,11.26,0.23,0.0484,434.0,3.67,0.25,14.64,0.022,0.00059,0.06,1.5,0.0009,1.0,0.0079,45.76,0.58,Main Course,Generic,True,"Fast foods, fish sandwich, with tartar sauce and cheese",Western
170298,Roast Beef Sub Sandwich,Fast Foods,164.0,20.34,18.0,26.2,0.081,156.0,0.972,0.052,0.7,0.0,0.108,2.09,20.0,0.267,4.183,0.415,118.0,188.0,12.17,0.257,0.017,329.0,3.0,0.23,2.73,0.006,0.00044,0.275,0.0,0.0,0.29,0.0045,63.08,1.5,Main Course,Generic,True,"Fast foods, submarine sandwich, roast beef on white bread with lettuce and tomato",Western
170299,Tuna Sub Sandwich,Fast Foods,136.0,15.95,28.0,18.2,0.075,218.0,2.059,0.043,0.7,0.0,0.074,1.57,22.0,0.214,7.727,0.35,109.0,177.0,12.33,0.217,0.0392,329.0,1.93,0.19,12.04,0.011,0.00106,0.271,0.0,0.0005,1.57,0.0224,58.17,0.67,Main Course,Generic,True,"Fast foods, submarine sandwich, tuna on white bread with lettuce and tomato",Western
170306,Sweet Onion Chicken Teriyaki Sub,Fast Foods,142.0,22.54,22.0,22.9,0.071,155.0,0.505,0.012,1.2,0.0,0.082,1.52,23.0,0.282,5.063,0.655,139.0,285.0,10.91,0.213,0.0154,305.0,6.06,0.273,2.37,0.003,0.00011,0.282,1.1,0.0,0.38,0.0042,62.4,0.64,Main Course,Generic,True,"Fast foods, submarine sandwich, sweet onion chicken teriyaki on white bread with lettuce, tomato and sweet onion sauce",Western
170307,Subway Club Sandwich,Fast Foods,153.0,20.36,16.0,0.0,0.081,146.0,0.57,0.031,1.4,0.0,0.0,1.93,22.0,0.278,4.507,0.445,131.0,265.0,10.66,0.24,0.0168,348.0,3.19,0.277,2.42,0.002,0.0002,0.222,0.8,0.0,0.24,0.0,64.7,1.18,Main Course,Generic,True,"SUBWAY, SUBWAY CLUB sub on white bread with lettuce and tomato",Western
170309,Oven Roasted Chicken Sub,Fast Foods,154.0,21.35,23.0,23.1,0.076,157.0,0.724,0.015,1.2,0.0,0.103,1.72,22.0,0.282,5.21,0.65,145.0,198.0,10.84,0.23,0.0168,268.0,2.99,1.157,3.15,0.005,8e-05,0.259,1.2,0.0,0.42,0.0044,63.15,0.66,Main Course,Generic,True,"Fast foods, submarine sandwich, oven roasted chicken on white bread with lettuce and tomato",Western
170310,Steak & Cheese Sub,Fast Foods,183.0,21.49,24.0,0.0,0.086,183.0,2.032,0.183,1.2,0.0,0.0,2.02,22.0,0.28,3.583,0.44,132.0,183.0,12.29,0.263,0.0175,444.0,3.41,0.253,5.34,0.012,0.00058,0.194,0.6,0.0,0.4,0.0,58.88,1.98,Main Course,Generic,True,"SUBWAY, steak & cheese sub on white bread with American cheese, lettuce and tomato",Western
170311,Steak and Cheese Sub Sandwich,Fast Foods,183.0,21.49,24.0,29.9,0.086,183.0,2.032,0.183,1.2,0.0,0.101,2.02,22.0,0.28,3.583,0.44,132.0,183.0,12.29,0.263,0.0175,444.0,3.41,0.253,5.34,0.012,0.00058,0.194,0.6,0.0002,0.4,0.0048,58.88,1.98,Main Course,Generic,True,"Fast foods, submarine sandwich, steak and cheese on white bread with cheese, lettuce and tomato",Western
170314,Oven Roasted Chicken Sub,Fast Foods,154.0,21.35,23.0,0.0,0.076,157.0,0.724,0.015,1.2,0.0,0.0,1.72,22.0,0.282,5.21,0.65,145.0,198.0,10.84,0.23,0.0168,268.0,2.99,1.157,3.15,0.005,8e-05,0.259,1.2,0.0,0.42,0.0,63.15,0.66,Main Course,Generic,True,"SUBWAY, oven roasted chicken sub on white bread with lettuce and tomato",Western
170315,Cold Cut Sub,Fast Foods,171.0,20.43,27.0,32.9,0.084,214.0,3.554,0.119,1.2,0.0,0.0,1.81,20.0,0.354,4.323,0.555,112.0,282.0,10.52,0.267,0.0198999999999999,575.0,3.18,0.343,10.04,0.022,0.00022,0.203,7.5,0.0,0.41,0.0,56.51,1.05,Main Course,Generic,True,"SUBWAY, cold cut sub on white bread with lettuce and tomato",Western
170316,Tuna Sub,Fast Foods,136.0,15.95,28.0,30.5,0.075,221.0,2.192,0.046,0.7,0.0,0.0,1.57,22.0,0.214,7.727,0.35,109.0,177.0,12.33,0.217,0.0392,329.0,1.93,0.19,12.04,0.011,0.00106,0.271,0.0,0.0,1.57,0.0,58.17,0.67,Main Course,Generic,True,"SUBWAY, tuna sub on white bread with lettuce and tomato",Western
170317,Frozen Cheese Pizza,Fast Foods,179.0,29.02,14.0,14.3,0.227,268.0,4.272,0.0,2.2,0.0313,0.065,2.27,23.0,0.291,2.196,0.219,179.0,152.0,10.36,0.258,0.0215,447.0,3.57,0.211,12.28,0.066,0.00078,0.083,1.2,0.0,1.01,0.0066,46.28,1.32,Main Course,Generic,True,"Pizza, cheese topping, regular crust, frozen, cooked",Western
170318,Crispy Chicken Sandwich,Fast Foods,72.0,27.4,29.0,31.2,0.082,276.0,2.461,0.078,1.4,0.0,0.043,1.71,20.0,0.349,5.11,0.804,144.0,179.0,10.94,0.183,0.0193,617.0,3.4,0.16,13.59,0.005,0.00033,0.126,0.3,0.0002,0.69,0.0046,45.84,0.62,Main Course,Generic,True,"Fast Foods, crispy chicken filet sandwich, with lettuce and mayonnaise",Western
170358,Fried Chicken Thigh,Fast Foods,24.0,0.24,125.0,117.3,0.086,178.0,2.484,0.059,0.0,0.0,0.012,0.91,21.0,0.046,5.725,1.205,206.0,248.0,23.21,0.337,0.0302,577.0,0.0,0.095,9.41,0.012,0.0005,0.2,0.0,0.0002,0.37,0.0,64.96,1.94,Main Course,Generic,True,"Fast Foods, Fried Chicken, Thigh, meat only, skin and breading removed",Western
170368,Grilled Chicken Sandwich,Fast Foods,62.0,16.78,40.0,45.6,0.071,182.0,0.949,0.0,0.9,0.0,0.057,1.58,23.0,0.2,7.78,0.0,142.0,197.0,17.34,0.121,0.0197,427.0,3.08,0.234,4.57,0.011,0.00022,0.309,2.4,0.0001,0.38,0.0067,60.44,0.75,Main Course,Generic,True,"Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread",Western
170373,Frozen Cheese Pizza,Fast Foods,228.0,28.8,21.0,18.9,0.091,263.0,5.698,0.277,3.0,0.0,0.122,2.14,24.0,0.328,1.283,0.497,215.0,201.0,11.91,0.127,0.0214,471.0,3.71,0.103,11.07,0.072,0.00062,0.13,0.1,0.0,0.74,0.0042,46.01,1.49,Main Course,Generic,True,"Pizza, cheese topping, thin crust, frozen, cooked",Western
170376,Cooked Beet Greens,Vegetables and Vegetable Products,114.0,5.46,0.0,0.5,0.251,27.0,0.031,0.0,2.9,0.0,0.014,1.9,68.0,0.514,0.499,0.329,41.0,909.0,2.57,0.289,0.0009,241.0,0.6,0.117,0.2,0.383,0.0,0.132,24.9,0.0,1.81,0.484,89.13,0.5,Side Dish,Generic,True,"Beet greens, cooked, boiled, drained, without salt",Generic
170378,Boiled Broadbeans,Vegetables and Vegetable Products,18.0,10.1,0.0,0.0,0.06,62.0,0.142,0.0,3.6,0.0,0.058,1.5,31.0,0.261,1.2,0.066,73.0,193.0,4.8,0.09,0.001,41.0,0.0,0.128,0.5,0.014,0.0,0.029,19.8,0.0,0.0,0.0,83.7,0.47,Side Dish,Generic,True,"Broadbeans, immature seeds, cooked, boiled, drained, without salt",Generic
170379,Raw Broccoli,Vegetables and Vegetable Products,47.0,6.64,0.0,18.7,0.049,34.0,0.114,0.0,2.6,0.0,0.063,0.73,21.0,0.21,0.639,0.573,66.0,316.0,2.82,0.117,0.0025,33.0,1.7,0.071,0.37,0.031,0.0,0.175,89.2,0.0,0.78,0.1016,89.3,0.41,Side Dish,Generic,True,"Broccoli, raw",Generic
170380,Frozen Broccoli Spears,Vegetables and Vegetable Products,51.0,5.36,0.0,16.2,0.043,28.0,0.018,0.0,3.0,0.0,0.03,0.61,20.0,0.325,0.458,0.274,55.0,180.0,3.1,0.081,0.0019,24.0,1.47,0.055,0.11,0.051,0.0,0.13,40.1,0.0,1.32,0.0881,90.72,0.3,Side Dish,Generic,True,"Broccoli, frozen, spears, cooked, boiled, drained, without salt",Generic
170381,Raw Broccoli Raab,Vegetables and Vegetable Products,108.0,2.85,0.0,18.3,0.042,22.0,0.083,0.0,2.7,0.0,0.083,2.14,22.0,0.395,1.221,0.322,73.0,196.0,3.17,0.129,0.001,33.0,0.38,0.162,0.49,0.131,0.0,0.171,20.2,0.0,1.62,0.224,92.55,0.77,Side Dish,Generic,True,"Broccoli raab, raw",Generic
170382,Cooked Broccoli Raab,Vegetables and Vegetable Products,118.0,3.12,0.0,33.6,0.075,25.0,0.089,0.0,2.8,0.0,0.071,1.27,27.0,0.38,2.015,0.448,82.0,343.0,3.83,0.14,0.0013,56.0,0.62,0.169,0.52,0.227,0.0,0.22,37.0,0.0,2.53,0.256,91.41,0.54,Side Dish,Generic,True,"Broccoli raab, cooked",Generic
170384,Cooked Burdock Root,Vegetables and Vegetable Products,49.0,21.15,0.0,14.3,0.089,88.0,0.023,0.0,1.8,0.0,0.02,0.77,39.0,0.27,0.32,0.353,93.0,360.0,2.09,0.058,0.0009,4.0,3.55,0.039,0.14,0.0,0.0,0.279,2.6,0.0,0.46,0.002,75.64,0.38,Side Dish,Generic,True,"Burdock root, cooked, boiled, drained, without salt",Generic
170386,Cooked Butterbur,Vegetables and Vegetable Products,59.0,2.16,0.0,0.0,0.059,8.0,0.0,0.0,0.0,0.0,0.004,0.1,8.0,0.156,0.1,0.018,7.0,354.0,0.23,0.01,0.0009,4.0,0.0,0.01,0.02,0.001,0.0,0.052,18.9,0.0,0.0,0.0,96.7,0.09,Side Dish,Generic,True,"Butterbur, cooked, boiled, drained, without salt",Generic
170387,Canned Butterbur,Vegetables and Vegetable Products,34.0,0.38,0.0,0.0,0.037,3.0,0.0,0.0,0.0,0.0,0.003,0.63,2.0,0.098,0.14,0.011,4.0,12.0,0.11,0.006,0.0009,4.0,0.0,0.006,0.13,0.0,0.0,0.033,11.9,0.0,0.0,0.0,97.92,0.06,Side Dish,Generic,True,"Butterbur, canned",Generic
170388,Savoy Cabbage,Vegetables and Vegetable Products,35.0,6.1,0.0,12.3,0.062,27.0,0.013,0.0,3.1,0.0,0.08,0.4,28.0,0.18,0.3,0.187,42.0,230.0,2.0,0.03,0.0009,28.0,2.27,0.07,0.1,0.05,0.0,0.19,31.0,0.0,0.17,0.0688,91.0,0.27,Side Dish,Generic,True,"Cabbage, savoy, raw",Generic
170389,Cooked Savoy Cabbage,Vegetables and Vegetable Products,30.0,5.41,0.0,0.0,0.052,24.0,0.012,0.0,2.8,0.0,0.046,0.38,24.0,0.152,0.024,0.159,33.0,184.0,1.8,0.02,0.0007,24.0,0.0,0.051,0.09,0.044,0.0,0.152,17.0,0.0,0.0,0.0,92.0,0.23,Side Dish,Generic,True,"Cabbage, savoy, cooked, boiled, drained, without salt",Generic
170390,Raw Chinese Cabbage,Vegetables and Vegetable Products,105.0,2.18,0.0,6.4,0.021,13.0,0.027,0.0,1.0,0.0,0.066,0.8,19.0,0.159,0.5,0.088,37.0,252.0,1.5,0.07,0.0005,65.0,1.18,0.04,0.2,0.223,0.0,0.194,45.0,0.0,0.09,0.0455,95.32,0.19,Side Dish,Generic,True,"Cabbage, chinese (pak-choi), raw",Asian
170391,Cooked Chinese Cabbage,Vegetables and Vegetable Products,93.0,1.78,0.0,12.1,0.019,12.0,0.021,0.0,1.0,0.0,0.041,1.04,11.0,0.144,0.428,0.079,29.0,371.0,1.56,0.063,0.0004,34.0,0.83,0.032,0.16,0.212,0.0,0.166,26.0,0.0,0.09,0.034,95.55,0.17,Side Dish,Generic,True,"Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt",Asian
170392,Kimchi Cabbage,Vegetables and Vegetable Products,33.0,2.4,0.0,15.5,0.024,15.0,0.067,0.0,1.6,0.0,0.052,2.5,14.0,0.0,1.1,0.0,24.0,151.0,1.1,0.21,0.0005,498.0,1.06,0.01,0.5,0.005,0.0,0.213,0.0,0.0,0.11,0.0436,94.3,0.22,Side Dish,Generic,True,"Cabbage, kimchi",Asian
170393,Raw Carrots,Vegetables and Vegetable Products,33.0,9.58,0.0,8.8,0.045,41.0,0.032,0.0,2.8,0.0032,0.019,0.3,12.0,0.143,0.983,0.273,35.0,320.0,0.93,0.058,0.0001,69.0,4.74,0.066,0.24,0.835,0.0,0.138,5.9,0.0,0.66,0.0132,88.29,0.24,Side Dish,Generic,True,"Carrots, raw",Generic
170394,Boiled Carrots,Vegetables and Vegetable Products,30.0,8.22,0.0,8.8,0.017,35.0,0.03,0.0,3.0,0.0475,0.014,0.34,10.0,0.155,0.645,0.232,30.0,235.0,0.76,0.044,0.0007,58.0,3.45,0.066,0.18,0.852,0.0,0.153,3.6,0.0,1.03,0.0137,90.17,0.2,Side Dish,Generic,True,"Carrots, cooked, boiled, drained, without salt",Generic
170395,Canned Carrots,Vegetables and Vegetable Products,31.0,5.37,0.0,6.3,0.103,23.0,0.025,0.0,1.8,0.0,0.008,0.52,9.0,0.45,0.421,0.139,20.0,173.0,0.58,0.027,0.0004,240.0,2.46,0.019,0.14,0.613,0.0,0.112,2.0,0.0,0.73,0.0098,92.99,0.29,Side Dish,Generic,True,"Carrots, canned, regular pack, solids and liquids",Generic
170396,Canned Carrots,Vegetables and Vegetable Products,25.0,5.54,0.0,6.3,0.104,25.0,0.036,0.0,1.5,0.0,0.009,0.64,8.0,0.45,0.552,0.135,24.0,179.0,0.64,0.03,0.0004,242.0,2.48,0.018,0.19,0.558,0.0,0.112,2.7,0.0,0.74,0.0098,92.95,0.26,Side Dish,Generic,True,"Carrots, canned, regular pack, drained solids",Generic
170397,Cooked Cauliflower,Vegetables and Vegetable Products,16.0,4.11,0.0,39.1,0.018,23.0,0.07,0.0,2.3,0.0,0.044,0.32,9.0,0.132,0.41,0.508,32.0,142.0,1.84,0.052,0.0006,15.0,2.08,0.042,0.45,0.001,0.0,0.173,44.3,0.0,0.07,0.0138,93.0,0.17,Side Dish,Generic,True,"Cauliflower, cooked, boiled, drained, without salt",Generic
170399,Cooked Cauliflower,Vegetables and Vegetable Products,17.0,3.75,0.0,33.5,0.024,19.0,0.034,0.0,2.7,0.0,0.041,0.41,9.0,0.15,0.31,0.098,24.0,139.0,1.61,0.053,0.0006,18.0,1.05,0.037,0.22,0.0,0.0,0.088,31.3,0.0,0.06,0.0119,94.0,0.13,Side Dish,Generic,True,"Cauliflower, frozen, cooked, boiled, drained, without salt",Generic
170401,Swiss Chard,Vegetables and Vegetable Products,58.0,4.13,0.0,28.7,0.163,20.0,0.012,0.0,2.1,0.0,0.009,2.26,86.0,0.334,0.36,0.163,33.0,549.0,1.88,0.086,0.0009,179.0,1.1,0.034,0.08,0.306,0.0,0.085,18.0,0.0,1.89,0.3273,92.65,0.33,Side Dish,Generic,True,"Chard, swiss, cooked, boiled, drained, without salt",Generic
170402,Fresh Chayote,Vegetables and Vegetable Products,17.0,4.51,0.0,9.2,0.123,19.0,0.028,0.0,1.7,0.0,0.093,0.34,12.0,0.189,0.47,0.249,18.0,125.0,0.82,0.029,0.0002,2.0,1.66,0.025,0.13,0.0,0.0,0.076,7.7,0.0,0.12,0.0040999999999999,94.24,0.74,Side Dish,Generic,True,"Chayote, fruit, raw",Generic
170403,Cooked Chayote,Vegetables and Vegetable Products,13.0,5.09,0.0,10.5,0.11,24.0,0.0,0.0,2.8,0.0,0.018,0.22,12.0,0.169,0.42,0.408,29.0,173.0,0.62,0.04,0.0003,1.0,1.89,0.026,0.48,0.0,0.0,0.118,8.0,0.0,0.14,0.0047,93.43,0.31,Side Dish,Generic,True,"Chayote, fruit, cooked, boiled, drained, without salt",Generic
170404,Raw Chicory,Vegetables and Vegetable Products,19.0,4.0,0.0,0.0,0.051,17.0,0.024,0.0,3.1,0.0,0.037,0.24,10.0,0.1,0.16,0.145,26.0,211.0,0.9,0.027,0.0002,2.0,0.0,0.062,0.1,0.001,0.0,0.042,2.8,0.0,0.0,0.0,94.52,0.16,Side Dish,Generic,True,"Chicory, witloof, raw",Generic
